C_NAME,TOTAL_SALES
Customer#000025729,2623828.71
Customer#000106462,2623704.64
Customer#000135724,2623703.97
Customer#000042259,2623692.33
Customer#000010706,2623617.76
Customer#000036818,2623608.78
Customer#000007066,2623607.88
Customer#000069436,2623607.14
Customer#000064051,2623531.79
Customer#000138121,2623529.16
Customer#000112330,2623515.59
Customer#000113908,2623513.28
Customer#000074131,2623465.33
Customer#000010774,2623424.49
Customer#000074023,2623408.29
Customer#000009592,2623311.35
Customer#000122608,2623285.24
Customer#000095162,2623223.98
Customer#000103498,2623204.16
Customer#000111580,2623126.67
Customer#000076087,2623077.22
Customer#000057710,2623051.17
Customer#000060925,2623011.35
Customer#000103912,2623000.63
Customer#000001867,2622994.23
Customer#000015169,2622988.91
Customer#000130039,2622930.58
Customer#000101906,2622907.82
Customer#000015427,2622832.09
Customer#000149117,2622824.91
Customer#000057304,2622804.51
Customer#000006496,2622762.79
Customer#000022906,2622743.74
Customer#000119869,2622688.52
Customer#000114871,2622671.14
Customer#000047275,2622645.59
Customer#000034886,2622591.99
Customer#000138973,2622576.50
Customer#000023527,2622493.19
Customer#000120064,2622450.90
Customer#000031537,2622385.88
Customer#000144263,2622336.25
Customer#000017557,2622325.38
Customer#000098344,2622256.56
Customer#000103952,2622235.22
Customer#000106345,2622230.77
Customer#000021754,2622226.38
Customer#000092107,2622189.11
Customer#000099328,2622147.29
Customer#000014600,2622137.24
Customer#000110677,2622117.11
Customer#000092117,2622069.32
Customer#000115510,2622029.80
Customer#000040156,2622007.03
Customer#000072466,2621984.77
Customer#000033529,2621963.97
Customer#000012601,2621907.53
Customer#000044389,2621896.70
Customer#000138349,2621855.81
Customer#000047950,2621824.18
Customer#000112774,2621802.02
Customer#000038824,2621777.10
Customer#000029335,2621776.67
Customer#000017369,2621762.51
Customer#000117922,2621749.03
Customer#000114827,2621745.72
Customer#000033200,2621681.82
Customer#000044540,2621666.33
Customer#000030505,2621659.33
Customer#000140612,2621614.83
Customer#000017821,2621581.83
Customer#000059900,2621565.67
Customer#000064867,2621539.55
Customer#000012848,2621491.83
Customer#000106693,2621490.72
Customer#000048008,2621477.04
Customer#000141760,2621444.74
Customer#000008188,2621437.32
Customer#000116683,2621432.20
Customer#000034015,2621392.91
Customer#000123280,2621341.42
Customer#000024604,2621320.88
Customer#000052318,2621303.58
Customer#000031756,2621289.65
Customer#000066232,2621244.57
Customer#000145615,2621242.78
Customer#000087259,2621237.66
Customer#000133432,2621221.84
Customer#000036865,2621193.36
Customer#000049312,2621165.97
Customer#000084652,2621147.67
Customer#000142000,2621127.19
Customer#000070060,2621089.86
Customer#000007229,2621085.47
Customer#000003634,2621058.80
Customer#000028711,2621057.88
Customer#000043958,2621044.80
Customer#000092329,2621030.94
Customer#000069880,2621003.57
Customer#000028213,2620967.66
Customer#000072958,2620905.95
Customer#000007819,2620903.75
Customer#000061582,2620803.49
Customer#000149021,2620793.19
Customer#000059126,2620747.24
Customer#000143290,2620712.05
Customer#000066805,2620661.09
Customer#000097930,2620617.52
Customer#000014302,2620529.31
Customer#000054046,2620496.24
Customer#000058436,2620492.30
Customer#000020281,2620476.88
Customer#000075865,2620446.86
Customer#000032272,2620440.69
Customer#000095360,2620409.56
Customer#000032617,2620387.03
Customer#000142693,2620349.99
Customer#000144703,2620280.99
Customer#000140557,2620271.54
Customer#000085978,2620136.31
Customer#000067502,2620059.69
Customer#000147808,2620035.58
Customer#000101726,2619981.29
Customer#000114742,2619948.39
Customer#000104593,2619946.71
Customer#000016796,2619935.27
Customer#000124859,2619838.43
Customer#000125497,2619838.05
Customer#000046558,2619674.52
Customer#000000490,2619661.53
Customer#000117250,2619625.93
Customer#000077515,2619585.33
Customer#000048637,2619561.68
Customer#000044794,2619518.04
Customer#000001345,2619491.92
Customer#000136607,2619464.25
Customer#000103168,2619449.27
Customer#000149131,2619437.13
Customer#000073183,2619404.59
Customer#000149017,2619404.25
Customer#000019345,2619267.79
Customer#000010039,2619228.90
Customer#000133771,2619216.19
Customer#000019216,2619207.03
Customer#000091180,2619128.81
Customer#000114754,2619112.63
Customer#000039697,2619097.46
Customer#000045274,2619095.77
Customer#000103624,2619049.56
Customer#000068011,2618990.09
Customer#000070822,2618956.92
Customer#000035152,2618951.48
Customer#000025474,2618914.31
Customer#000024985,2618859.93
Customer#000003517,2618822.76
Customer#000078133,2618759.16
Customer#000148712,2618743.37
Customer#000141398,2618689.79
Customer#000092179,2618656.17
Customer#000030757,2618613.09
Customer#000079357,2618571.24
Customer#000093988,2618525.38
Customer#000115732,2618517.18
Customer#000110356,2618504.06
Customer#000070604,2618455.30
Customer#000010406,2618397.40
Customer#000047128,2618368.11
Customer#000038287,2618363.47
Customer#000057410,2618327.36
Customer#000041629,2618221.04
Customer#000143206,2618189.66
Customer#000026353,2618177.80
Customer#000065647,2618159.23
Customer#000015956,2618156.19
Customer#000003400,2618042.72
Customer#000086578,2618013.30
Customer#000015817,2617982.31
Customer#000023323,2617935.95
Customer#000035282,2617901.81
Customer#000086986,2617889.35
Customer#000144376,2617883.92
Customer#000098236,2617877.21
Customer#000060652,2617835.36
Customer#000062030,2617759.98
Customer#000131674,2617658.24
Customer#000057913,2617648.68
Customer#000105850,2617643.13
Customer#000039004,2617629.10
Customer#000040210,2617612.17
Customer#000037063,2617596.13
Customer#000090145,2617577.45
Customer#000134461,2617559.59
Customer#000054256,2617531.44
Customer#000060691,2617512.24
Customer#000110746,2617466.72
Customer#000138136,2617464.68
Customer#000148606,2617461.67
Customer#000061636,2617439.96
Customer#000144391,2617391.92
Customer#000025322,2617362.34
Customer#000057904,2617361.74
Customer#000053092,2617334.44
Customer#000124252,2617267.29
Customer#000003796,2617251.48
Customer#000116902,2617237.78
Customer#000079885,2617216.08
Customer#000023899,2617157.91
Customer#000035572,2617150.41
Customer#000074017,2617078.83
Customer#000017269,2617077.68
Customer#000041437,2616988.49
Customer#000143875,2616985.74
Customer#000136441,2616978.69
Customer#000003820,2616900.74
Customer#000099151,2616887.05
Customer#000114649,2616881.53
Customer#000116252,2616807.82
Customer#000124042,2616757.50
Customer#000043060,2616718.85
Customer#000001144,2616648.20
Customer#000131068,2616624.77
Customer#000043219,2616611.16
Customer#000095087,2616569.49
Customer#000004945,2616539.05
Customer#000037438,2616522.68
Customer#000102515,2616516.02
Customer#000001870,2616489.82
Customer#000010396,2616445.62
Customer#000027649,2616444.15
Customer#000047225,2616399.02
Customer#000052861,2616394.03
Customer#000043006,2616312.16
Customer#000043735,2616279.08
Customer#000007313,2616254.18
Customer#000097978,2616230.15
Customer#000128677,2616171.82
Customer#000102037,2616169.46
Customer#000146608,2616156.22
Customer#000066329,2616140.14
Customer#000032896,2616095.33
Customer#000021820,2616061.81
Customer#000005551,2616040.11
Customer#000012608,2616003.25
Customer#000102367,2615992.99
Customer#000102347,2615937.97
Customer#000061217,2615887.93
Customer#000122176,2615768.03
Customer#000065416,2615629.90
Customer#000038401,2615551.37
Customer#000124168,2615544.75
Customer#000073876,2615432.25
Customer#000132118,2615382.33
Customer#000015421,2615347.92
Customer#000126019,2615247.05
Customer#000134722,2615196.22
Customer#000016673,2615143.56
Customer#000146918,2615101.12
Customer#000037576,2615038.59
Customer#000054958,2615021.20
Customer#000111416,2615007.26
Customer#000004180,2614988.15
Customer#000008062,2614898.22
Customer#000091723,2614881.47
Customer#000047857,2614859.41
Customer#000085999,2614809.66
Customer#000025576,2614777.18
Customer#000073642,2614773.80
Customer#000055309,2614767.68
Customer#000087013,2614678.24
Customer#000048934,2614653.91
Customer#000026503,2614601.56
Customer#000073345,2614553.03
Customer#000084562,2614528.00
Customer#000085816,2614518.38
Customer#000106417,2614504.12
Customer#000114664,2614467.47
Customer#000031330,2614461.31
Customer#000146947,2614406.81
Customer#000086344,2614384.65
Customer#000123784,2614368.19
Customer#000040774,2614360.57
Customer#000126634,2614296.60
Customer#000121306,2614191.04
Customer#000052027,2614187.11
Customer#000023333,2614153.14
Customer#000124720,2614113.19
Customer#000059584,2614082.53
Customer#000139258,2614079.20
Customer#000022663,2614053.82
Customer#000085748,2614030.76
Customer#000141469,2613955.98
Customer#000021028,2613885.46
Customer#000129838,2613859.46
Customer#000090535,2613692.40
Customer#000085378,2613657.86
Customer#000074572,2613648.67
Customer#000103348,2613512.82
Customer#000127537,2613500.44
Customer#000046651,2613449.14
Customer#000108295,2613420.63
Customer#000008089,2613383.55
Customer#000103879,2613245.71
Customer#000100987,2613229.11
Customer#000140578,2613181.05
Customer#000030232,2613132.51
Customer#000050629,2613071.70
Customer#000118657,2613064.20
Customer#000021610,2613042.69
Customer#000020881,2613015.94
Customer#000147410,2612963.38
Customer#000019756,2612876.20
Customer#000000949,2612819.10
Customer#000123430,2612818.32
Customer#000114940,2612763.16
Customer#000130531,2612749.09
Customer#000087794,2612743.84
Customer#000023992,2612701.83
Customer#000053665,2612696.34
Customer#000102761,2612687.73
Customer#000073582,2612614.07
Customer#000127471,2612577.41
Customer#000002842,2612540.70
Customer#000100861,2612483.16
Customer#000087682,2612383.88
Customer#000013223,2612350.33
Customer#000090529,2612342.87
Customer#000028021,2612312.72
Customer#000005218,2612284.51
Customer#000093178,2612275.67
Customer#000016015,2612158.98
Customer#000044227,2612146.51
Customer#000046756,2612141.14
Customer#000042499,2612138.64
Customer#000003121,2612126.38
Customer#000052798,2612116.79
Customer#000135250,2612038.43
Customer#000114310,2612019.07
Customer#000114484,2611972.73
Customer#000055492,2611962.82
Customer#000142795,2611950.98
Customer#000072001,2611947.05
Customer#000052795,2611858.07
Customer#000043288,2611838.86
Customer#000141869,2611797.35
Customer#000080042,2611757.59
Customer#000098101,2611718.44
Customer#000079655,2611703.19
Customer#000061186,2611645.90
Customer#000001318,2611638.32
Customer#000055150,2611609.42
Customer#000002773,2611549.09
Customer#000138964,2611539.02
Customer#000021346,2611536.11
Customer#000086983,2611473.49
Customer#000074827,2611419.59
Customer#000002297,2611406.64
Customer#000098506,2611358.76
Customer#000076417,2611332.76
Customer#000002374,2611311.36
Customer#000053230,2611230.99
Customer#000067985,2611223.05
Customer#000149798,2611181.92
Customer#000060799,2611179.66
Customer#000147599,2611174.26
Customer#000031000,2611166.12
Customer#000062620,2611110.40
Customer#000133192,2611097.58
Customer#000016666,2611097.16
Customer#000076345,2611071.79
Customer#000120220,2611069.26
Customer#000141625,2611062.89
Customer#000094927,2611050.81
Customer#000136921,2611031.61
Customer#000047869,2610994.24
Customer#000063275,2610965.23
Customer#000091673,2610964.96
Customer#000054760,2610937.27
Customer#000031969,2610930.09
Customer#000084653,2610919.41
Customer#000118435,2610887.44
Customer#000002666,2610877.08
Customer#000101113,2610869.70
Customer#000038056,2610848.70
Customer#000144451,2610799.83
Customer#000001291,2610743.81
Customer#000009631,2610718.50
Customer#000112966,2610706.27
Customer#000102229,2610619.06
Customer#000083080,2610539.18
Customer#000064340,2610502.67
Customer#000142732,2610499.06
Customer#000017468,2610485.36
Customer#000120340,2610458.86
Customer#000092077,2610432.51
Customer#000136688,2610389.07
Customer#000101051,2610387.02
Customer#000013790,2610360.57
Customer#000018214,2610351.34
Customer#000070417,2610307.42
Customer#000108796,2610258.79
Customer#000007135,2610249.19
Customer#000070300,2610222.43
Customer#000098245,2610220.40
Customer#000056806,2610190.79
Customer#000065096,2610164.46
Customer#000013867,2610125.81
Customer#000112510,2610067.32
Customer#000024514,2610058.80
Customer#000093227,2610038.99
Customer#000092551,2610018.75
Customer#000080083,2610009.95
Customer#000035932,2609957.07
Customer#000147344,2609949.79
Customer#000019826,2609941.33
Customer#000082117,2609936.74
Customer#000135430,2609892.20
Customer#000148072,2609725.63
Customer#000106594,2609721.53
Customer#000077029,2609720.04
Customer#000027871,2609701.94
Customer#000106364,2609696.27
Customer#000018622,2609676.57
Customer#000079315,2609633.66
Customer#000039455,2609596.89
Customer#000070141,2609584.53
Customer#000060412,2609563.00
Customer#000040948,2609557.82
Customer#000024850,2609541.00
Customer#000085453,2609536.80
Customer#000093682,2609522.89
Customer#000106774,2609509.13
Customer#000137167,2609500.58
Customer#000060901,2609451.02
Customer#000094183,2609449.74
Customer#000137672,2609427.31
Customer#000097888,2609414.03
Customer#000127282,2609379.88
Customer#000080284,2609368.46
Customer#000011482,2609344.11
Customer#000019771,2609313.45
Customer#000090886,2609248.22
Customer#000135154,2609188.61
Customer#000140261,2609177.48
Customer#000037255,2609143.31
Customer#000003568,2609118.02
Customer#000003148,2609065.97
Customer#000043285,2609041.88
Customer#000071270,2609033.18
Customer#000050909,2609004.70
Customer#000002905,2608963.65
Customer#000051499,2608940.98
Customer#000057200,2608842.09
Customer#000086575,2608821.20
Customer#000056179,2608768.01
Customer#000075811,2608745.38
Customer#000086236,2608745.21
Customer#000074824,2608667.40
Customer#000088555,2608595.84
Customer#000130084,2608567.86
Customer#000087227,2608555.56
Customer#000075403,2608503.22
Customer#000052222,2608484.54
Customer#000062290,2608444.89
Customer#000103786,2608440.84
Customer#000006146,2608425.78
Customer#000081721,2608416.20
Customer#000033196,2608375.79
Customer#000041017,2608349.73
Customer#000140041,2608347.68
Customer#000116758,2608345.83
Customer#000100633,2608268.76
Customer#000085637,2608221.64
Customer#000035314,2608154.13
Customer#000024880,2608134.83
Customer#000073799,2608133.40
Customer#000136868,2608105.86
Customer#000091921,2608029.51
Customer#000067621,2608012.75
Customer#000038971,2608001.07
Customer#000144634,2607949.30
Customer#000096271,2607925.59
Customer#000117169,2607915.86
Customer#000097427,2607900.67
Customer#000107947,2607880.33
Customer#000130378,2607781.75
Customer#000116620,2607726.04
Customer#000039532,2607670.65
Customer#000146345,2607665.07
Customer#000078382,2607626.30
Customer#000019471,2607555.28
Customer#000007196,2607513.15
Customer#000149626,2607424.83
Customer#000127897,2607412.60
Customer#000017726,2607316.48
Customer#000145960,2607275.27
Customer#000090724,2607254.08
Customer#000025771,2607243.33
Customer#000020332,2607191.52
Customer#000121465,2607185.11
Customer#000089917,2607176.09
Customer#000078814,2607173.68
Customer#000005416,2607139.82
